dataset,method,drift_type,window_size,seed,auc,detection_delay,fpr,runtime
ag_news,tda_bottleneck_h0,style_shift,200,456,0.625,0.0,0.1,1.3848693013191222
ag_news,tda_h0_max_lifetime,style_shift,200,456,0.28,10.0,0.1,1.3848693013191222
ag_news,tda_h0_mean_lifetime,style_shift,200,456,0.43999999999999995,9.0,0.1,1.3848693013191222
ag_news,tda_h0_std_lifetime,style_shift,200,456,0.54,10.0,0.1,1.3848693013191222
ag_news,tda_h0_total_persistence,style_shift,200,456,0.58,0.0,0.1,1.3848693013191222
ag_news,tda_h1_max_lifetime,style_shift,200,456,0.43,10.0,0.1,1.3848693013191222
ag_news,tda_h1_n_features,style_shift,200,456,0.77,0.0,0.1,1.3848693013191222
ag_news,tda_h1_total_persistence,style_shift,200,456,0.67,0.0,0.1,1.3848693013191222
ag_news,tda_pe_h0,style_shift,200,456,0.67,6.0,0.1,1.3848693013191222
ag_news,tda_pe_h1,style_shift,200,456,0.65,0.0,0.1,1.3848693013191222
ag_news,tda_phd,style_shift,200,456,0.49000000000000005,0.0,0.1,1.3848693013191222
ag_news,tda_wass_h0,style_shift,200,456,0.51,0.0,0.1,1.3848693013191222
ag_news,tda_wass_h1,style_shift,200,456,0.74,9.0,0.1,1.3848693013191222
ag_news,centroid,style_shift,200,789,1.0,0.0,0.1,1.525808620452881
ag_news,covariance,style_shift,200,789,1.0,0.0,0.1,1.525808620452881
ag_news,mmd,style_shift,200,789,1.0,0.0,0.1,1.525808620452881
ag_news,knn,style_shift,200,789,0.52,10.0,0.1,1.525808620452881
ag_news,energy,style_shift,200,789,1.0,0.0,0.1,1.525808620452881
ag_news,tda_bottleneck_h0,style_shift,200,789,0.26,10.0,0.1,1.525808620452881
ag_news,tda_h0_max_lifetime,style_shift,200,789,0.36,6.0,0.1,1.525808620452881
ag_news,tda_h0_mean_lifetime,style_shift,200,789,0.4899999999999999,5.0,0.1,1.525808620452881
ag_news,tda_h0_std_lifetime,style_shift,200,789,0.33,10.0,0.1,1.525808620452881
ag_news,tda_h0_total_persistence,style_shift,200,789,0.45999999999999996,4.0,0.1,1.525808620452881
ag_news,tda_h1_max_lifetime,style_shift,200,789,0.5700000000000001,10.0,0.1,1.525808620452881
ag_news,tda_h1_n_features,style_shift,200,789,0.355,7.0,0.0,1.525808620452881
ag_news,tda_h1_total_persistence,style_shift,200,789,0.55,4.0,0.1,1.525808620452881
ag_news,tda_pe_h0,style_shift,200,789,0.31,10.0,0.1,1.525808620452881
ag_news,tda_pe_h1,style_shift,200,789,0.42999999999999994,5.0,0.1,1.525808620452881
ag_news,tda_phd,style_shift,200,789,0.45,5.0,0.1,1.525808620452881
ag_news,tda_wass_h0,style_shift,200,789,0.55,4.0,0.1,1.525808620452881
ag_news,tda_wass_h1,style_shift,200,789,0.7100000000000002,1.0,0.1,1.525808620452881
ag_news,centroid,style_shift,200,1011,1.0,0.0,0.1,1.5213446378707887
ag_news,covariance,style_shift,200,1011,1.0,0.0,0.1,1.5213446378707887
ag_news,mmd,style_shift,200,1011,1.0,0.0,0.1,1.5213446378707887
ag_news,knn,style_shift,200,1011,0.42,10.0,0.1,1.5213446378707887
ag_news,energy,style_shift,200,1011,1.0,0.0,0.1,1.5213446378707887
ag_news,tda_bottleneck_h0,style_shift,200,1011,0.395,10.0,0.1,1.5213446378707887
ag_news,tda_h0_max_lifetime,style_shift,200,1011,0.5900000000000001,1.0,0.1,1.5213446378707887
ag_news,tda_h0_mean_lifetime,style_shift,200,1011,0.38,10.0,0.1,1.5213446378707887
ag_news,tda_h0_std_lifetime,style_shift,200,1011,0.53,10.0,0.1,1.5213446378707887
ag_news,tda_h0_total_persistence,style_shift,200,1011,0.36,10.0,0.1,1.5213446378707887
ag_news,tda_h1_max_lifetime,style_shift,200,1011,0.78,3.0,0.1,1.5213446378707887
ag_news,tda_h1_n_features,style_shift,200,1011,0.725,3.0,0.1,1.5213446378707887
ag_news,tda_h1_total_persistence,style_shift,200,1011,0.9299999999999999,0.0,0.1,1.5213446378707887
ag_news,tda_pe_h0,style_shift,200,1011,0.43000000000000005,1.0,0.1,1.5213446378707887
ag_news,tda_pe_h1,style_shift,200,1011,0.75,0.0,0.1,1.5213446378707887
ag_news,tda_phd,style_shift,200,1011,0.49,4.0,0.1,1.5213446378707887
ag_news,tda_wass_h0,style_shift,200,1011,0.42,10.0,0.1,1.5213446378707887
ag_news,tda_wass_h1,style_shift,200,1011,0.41,10.0,0.1,1.5213446378707887
ag_news,centroid,centroid_preserving,200,42,0.9099999999999999,0.0,0.1,1.58951575756073
ag_news,covariance,centroid_preserving,200,42,1.0,0.0,0.1,1.58951575756073
ag_news,mmd,centroid_preserving,200,42,0.9200000000000002,0.0,0.1,1.58951575756073
ag_news,knn,centroid_preserving,200,42,0.39,4.0,0.1,1.58951575756073
ag_news,energy,centroid_preserving,200,42,0.78,3.0,0.1,1.58951575756073
ag_news,tda_bottleneck_h0,centroid_preserving,200,42,0.9400000000000001,0.0,0.1,1.58951575756073
ag_news,tda_h0_max_lifetime,centroid_preserving,200,42,0.29,9.0,0.1,1.58951575756073
ag_news,tda_h0_mean_lifetime,centroid_preserving,200,42,0.8699999999999999,3.0,0.1,1.58951575756073
ag_news,tda_h0_std_lifetime,centroid_preserving,200,42,0.9500000000000001,3.0,0.1,1.58951575756073
ag_news,tda_h0_total_persistence,centroid_preserving,200,42,0.96,1.0,0.1,1.58951575756073
ag_news,tda_h1_max_lifetime,centroid_preserving,200,42,0.41000000000000003,0.0,0.1,1.58951575756073
ag_news,tda_h1_n_features,centroid_preserving,200,42,0.52,0.0,0.1,1.58951575756073
ag_news,tda_h1_total_persistence,centroid_preserving,200,42,0.53,0.0,0.1,1.58951575756073
ag_news,tda_pe_h0,centroid_preserving,200,42,0.9,2.0,0.1,1.58951575756073
ag_news,tda_pe_h1,centroid_preserving,200,42,0.42999999999999994,10.0,0.1,1.58951575756073
ag_news,tda_phd,centroid_preserving,200,42,0.9,1.0,0.1,1.58951575756073
ag_news,tda_wass_h0,centroid_preserving,200,42,0.99,1.0,0.1,1.58951575756073
ag_news,tda_wass_h1,centroid_preserving,200,42,0.8899999999999999,2.0,0.1,1.58951575756073
ag_news,centroid,centroid_preserving,200,123,0.91,0.0,0.1,1.4222057580947876
ag_news,covariance,centroid_preserving,200,123,1.0,0.0,0.1,1.4222057580947876
ag_news,mmd,centroid_preserving,200,123,0.99,0.0,0.1,1.4222057580947876
ag_news,knn,centroid_preserving,200,123,0.71,1.0,0.1,1.4222057580947876
ag_news,energy,centroid_preserving,200,123,0.8300000000000001,0.0,0.1,1.4222057580947876
ag_news,tda_bottleneck_h0,centroid_preserving,200,123,0.88,0.0,0.0,1.4222057580947876
ag_news,tda_h0_max_lifetime,centroid_preserving,200,123,1.0,0.0,0.1,1.4222057580947876
ag_news,tda_h0_mean_lifetime,centroid_preserving,200,123,0.99,0.0,0.1,1.4222057580947876
ag_news,tda_h0_std_lifetime,centroid_preserving,200,123,0.8400000000000001,0.0,0.1,1.4222057580947876
ag_news,tda_h0_total_persistence,centroid_preserving,200,123,1.0,0.0,0.1,1.4222057580947876
ag_news,tda_h1_max_lifetime,centroid_preserving,200,123,0.84,0.0,0.1,1.4222057580947876
ag_news,tda_h1_n_features,centroid_preserving,200,123,0.595,0.0,0.1,1.4222057580947876
ag_news,tda_h1_total_persistence,centroid_preserving,200,123,0.5499999999999999,2.0,0.1,1.4222057580947876
ag_news,tda_pe_h0,centroid_preserving,200,123,0.77,0.0,0.1,1.4222057580947876
ag_news,tda_pe_h1,centroid_preserving,200,123,0.6799999999999999,0.0,0.1,1.4222057580947876
ag_news,tda_phd,centroid_preserving,200,123,0.4,6.0,0.1,1.4222057580947876
ag_news,tda_wass_h0,centroid_preserving,200,123,1.0,0.0,0.1,1.4222057580947876
ag_news,tda_wass_h1,centroid_preserving,200,123,0.97,0.0,0.1,1.4222057580947876
ag_news,centroid,centroid_preserving,200,456,1.0,0.0,0.1,1.4272712826728822
ag_news,covariance,centroid_preserving,200,456,1.0,0.0,0.1,1.4272712826728822
ag_news,mmd,centroid_preserving,200,456,1.0,0.0,0.1,1.4272712826728822
ag_news,knn,centroid_preserving,200,456,0.8,0.0,0.1,1.4272712826728822
ag_news,energy,centroid_preserving,200,456,0.93,0.0,0.1,1.4272712826728822
ag_news,tda_bottleneck_h0,centroid_preserving,200,456,0.39,9.0,0.1,1.4272712826728822
ag_news,tda_h0_max_lifetime,centroid_preserving,200,456,0.22,10.0,0.1,1.4272712826728822
ag_news,tda_h0_mean_lifetime,centroid_preserving,200,456,0.6500000000000001,9.0,0.1,1.4272712826728822
ag_news,tda_h0_std_lifetime,centroid_preserving,200,456,0.5,10.0,0.1,1.4272712826728822
ag_news,tda_h0_total_persistence,centroid_preserving,200,456,0.42000000000000004,9.0,0.1,1.4272712826728822
ag_news,tda_h1_max_lifetime,centroid_preserving,200,456,0.38,10.0,0.1,1.4272712826728822
ag_news,tda_h1_n_features,centroid_preserving,200,456,0.63,1.0,0.1,1.4272712826728822
ag_news,tda_h1_total_persistence,centroid_preserving,200,456,0.62,4.0,0.1,1.4272712826728822
ag_news,tda_pe_h0,centroid_preserving,200,456,0.32999999999999996,10.0,0.1,1.4272712826728822
ag_news,tda_pe_h1,centroid_preserving,200,456,0.42000000000000004,1.0,0.1,1.4272712826728822
ag_news,tda_phd,centroid_preserving,200,456,0.44000000000000006,10.0,0.1,1.4272712826728822
ag_news,tda_wass_h0,centroid_preserving,200,456,0.44999999999999996,9.0,0.1,1.4272712826728822
ag_news,tda_wass_h1,centroid_preserving,200,456,0.84,3.0,0.1,1.4272712826728822
ag_news,centroid,centroid_preserving,200,789,0.9500000000000001,0.0,0.1,1.4703916788101197
ag_news,covariance,centroid_preserving,200,789,1.0,0.0,0.1,1.4703916788101197
ag_news,mmd,centroid_preserving,200,789,0.99,0.0,0.1,1.4703916788101197
ag_news,knn,centroid_preserving,200,789,0.71,0.0,0.1,1.4703916788101197
ag_news,energy,centroid_preserving,200,789,0.81,1.0,0.1,1.4703916788101197
ag_news,tda_bottleneck_h0,centroid_preserving,200,789,0.71,0.0,0.1,1.4703916788101197
ag_news,tda_h0_max_lifetime,centroid_preserving,200,789,0.15,10.0,0.1,1.4703916788101197
ag_news,tda_h0_mean_lifetime,centroid_preserving,200,789,0.97,0.0,0.1,1.4703916788101197
ag_news,tda_h0_std_lifetime,centroid_preserving,200,789,0.8300000000000001,0.0,0.1,1.4703916788101197
ag_news,tda_h0_total_persistence,centroid_preserving,200,789,1.0,0.0,0.1,1.4703916788101197
ag_news,tda_h1_max_lifetime,centroid_preserving,200,789,0.53,10.0,0.1,1.4703916788101197
ag_news,tda_h1_n_features,centroid_preserving,200,789,0.395,0.0,0.0,1.4703916788101197
ag_news,tda_h1_total_persistence,centroid_preserving,200,789,0.36,10.0,0.1,1.4703916788101197
ag_news,tda_pe_h0,centroid_preserving,200,789,0.78,0.0,0.1,1.4703916788101197
ag_news,tda_pe_h1,centroid_preserving,200,789,0.43000000000000005,0.0,0.1,1.4703916788101197
ag_news,tda_phd,centroid_preserving,200,789,0.87,0.0,0.1,1.4703916788101197
ag_news,tda_wass_h0,centroid_preserving,200,789,1.0,0.0,0.1,1.4703916788101197
ag_news,tda_wass_h1,centroid_preserving,200,789,0.39,10.0,0.1,1.4703916788101197
ag_news,centroid,centroid_preserving,200,1011,0.8200000000000001,0.0,0.1,1.3327181100845338
ag_news,covariance,centroid_preserving,200,1011,1.0,0.0,0.1,1.3327181100845338
ag_news,mmd,centroid_preserving,200,1011,0.9099999999999999,0.0,0.1,1.3327181100845338
ag_news,knn,centroid_preserving,200,1011,0.55,10.0,0.1,1.3327181100845338
ag_news,energy,centroid_preserving,200,1011,0.54,10.0,0.1,1.3327181100845338
ag_news,tda_bottleneck_h0,centroid_preserving,200,1011,0.87,3.0,0.1,1.3327181100845338
ag_news,tda_h0_max_lifetime,centroid_preserving,200,1011,0.79,0.0,0.1,1.3327181100845338
ag_news,tda_h0_mean_lifetime,centroid_preserving,200,1011,0.78,0.0,0.1,1.3327181100845338
ag_news,tda_h0_std_lifetime,centroid_preserving,200,1011,0.9099999999999999,0.0,0.1,1.3327181100845338
ag_news,tda_h0_total_persistence,centroid_preserving,200,1011,0.75,0.0,0.1,1.3327181100845338
ag_news,tda_h1_max_lifetime,centroid_preserving,200,1011,0.69,1.0,0.1,1.3327181100845338
ag_news,tda_h1_n_features,centroid_preserving,200,1011,0.63,6.0,0.1,1.3327181100845338
ag_news,tda_h1_total_persistence,centroid_preserving,200,1011,0.7,6.0,0.1,1.3327181100845338
ag_news,tda_pe_h0,centroid_preserving,200,1011,0.8600000000000001,0.0,0.1,1.3327181100845338
ag_news,tda_pe_h1,centroid_preserving,200,1011,0.65,10.0,0.1,1.3327181100845338
ag_news,tda_phd,centroid_preserving,200,1011,0.74,3.0,0.1,1.3327181100845338
ag_news,tda_wass_h0,centroid_preserving,200,1011,0.69,3.0,0.1,1.3327181100845338
ag_news,tda_wass_h1,centroid_preserving,200,1011,0.8500000000000001,2.0,0.1,1.3327181100845338
ag_news,centroid,subtle_gradual,200,42,1.0,0.0,0.1,1.5163473963737488
ag_news,covariance,subtle_gradual,200,42,1.0,0.0,0.1,1.5163473963737488
ag_news,mmd,subtle_gradual,200,42,0.9583333333333334,3.0,0.1,1.5163473963737488
ag_news,knn,subtle_gradual,200,42,0.46875,0.0,0.1,1.5163473963737488
ag_news,energy,subtle_gradual,200,42,0.84375,4.0,0.1,1.5163473963737488
ag_news,tda_bottleneck_h0,subtle_gradual,200,42,0.9375,2.0,0.1,1.5163473963737488
ag_news,tda_h0_max_lifetime,subtle_gradual,200,42,0.5,1.0,0.1,1.5163473963737488
ag_news,tda_h0_mean_lifetime,subtle_gradual,200,42,0.8958333333333334,4.0,0.1,1.5163473963737488
ag_news,tda_h0_std_lifetime,subtle_gradual,200,42,0.9166666666666667,3.0,0.1,1.5163473963737488
ag_news,tda_h0_total_persistence,subtle_gradual,200,42,0.9583333333333334,1.0,0.1,1.5163473963737488
ag_news,tda_h1_max_lifetime,subtle_gradual,200,42,0.3854166666666667,10.0,0.1,1.5163473963737488
ag_news,tda_h1_n_features,subtle_gradual,200,42,0.4322916666666667,0.0,0.1,1.5163473963737488
ag_news,tda_h1_total_persistence,subtle_gradual,200,42,0.5729166666666667,4.0,0.1,1.5163473963737488
ag_news,tda_pe_h0,subtle_gradual,200,42,0.8645833333333334,2.0,0.1,1.5163473963737488
ag_news,tda_pe_h1,subtle_gradual,200,42,0.53125,4.0,0.1,1.5163473963737488
ag_news,tda_phd,subtle_gradual,200,42,0.8854166666666667,5.0,0.1,1.5163473963737488
ag_news,tda_wass_h0,subtle_gradual,200,42,0.9166666666666667,1.0,0.1,1.5163473963737488
ag_news,tda_wass_h1,subtle_gradual,200,42,0.7291666666666667,4.0,0.1,1.5163473963737488
ag_news,centroid,subtle_gradual,200,123,1.0,1.0,0.1,1.5097404956817626
ag_news,covariance,subtle_gradual,200,123,1.0,1.0,0.1,1.5097404956817626
ag_news,mmd,subtle_gradual,200,123,1.0,2.0,0.1,1.5097404956817626
ag_news,knn,subtle_gradual,200,123,0.7395833333333333,10.0,0.1,1.5097404956817626
ag_news,energy,subtle_gradual,200,123,0.9583333333333334,1.0,0.1,1.5097404956817626
ag_news,tda_bottleneck_h0,subtle_gradual,200,123,0.8020833333333333,1.0,0.0,1.5097404956817626
ag_news,tda_h0_max_lifetime,subtle_gradual,200,123,0.6354166666666666,4.0,0.1,1.5097404956817626
ag_news,tda_h0_mean_lifetime,subtle_gradual,200,123,0.7604166666666666,1.0,0.1,1.5097404956817626
ag_news,tda_h0_std_lifetime,subtle_gradual,200,123,0.53125,0.0,0.1,1.5097404956817626
ag_news,tda_h0_total_persistence,subtle_gradual,200,123,0.7708333333333334,0.0,0.1,1.5097404956817626
ag_news,tda_h1_max_lifetime,subtle_gradual,200,123,0.7395833333333333,8.0,0.1,1.5097404956817626
ag_news,tda_h1_n_features,subtle_gradual,200,123,0.5833333333333334,0.0,0.1,1.5097404956817626
ag_news,tda_h1_total_persistence,subtle_gradual,200,123,0.5104166666666667,0.0,0.1,1.5097404956817626
ag_news,tda_pe_h0,subtle_gradual,200,123,0.5625,0.0,0.1,1.5097404956817626
ag_news,tda_pe_h1,subtle_gradual,200,123,0.6770833333333333,0.0,0.1,1.5097404956817626
ag_news,tda_phd,subtle_gradual,200,123,0.375,7.0,0.1,1.5097404956817626
ag_news,tda_wass_h0,subtle_gradual,200,123,0.8229166666666667,0.0,0.1,1.5097404956817626
ag_news,tda_wass_h1,subtle_gradual,200,123,0.7916666666666666,0.0,0.1,1.5097404956817626
ag_news,centroid,subtle_gradual,200,456,1.0,0.0,0.1,1.2667068600654603
ag_news,covariance,subtle_gradual,200,456,1.0,0.0,0.1,1.2667068600654603
ag_news,mmd,subtle_gradual,200,456,1.0,0.0,0.1,1.2667068600654603
ag_news,knn,subtle_gradual,200,456,0.9270833333333334,2.0,0.1,1.2667068600654603
ag_news,energy,subtle_gradual,200,456,0.9791666666666666,0.0,0.1,1.2667068600654603
ag_news,tda_bottleneck_h0,subtle_gradual,200,456,0.6145833333333333,4.0,0.1,1.2667068600654603
ag_news,tda_h0_max_lifetime,subtle_gradual,200,456,0.5104166666666666,2.0,0.1,1.2667068600654603
ag_news,tda_h0_mean_lifetime,subtle_gradual,200,456,0.8020833333333334,3.0,0.1,1.2667068600654603
ag_news,tda_h0_std_lifetime,subtle_gradual,200,456,0.75,4.0,0.1,1.2667068600654603
ag_news,tda_h0_total_persistence,subtle_gradual,200,456,0.6145833333333334,9.0,0.1,1.2667068600654603
ag_news,tda_h1_max_lifetime,subtle_gradual,200,456,0.26041666666666663,10.0,0.1,1.2667068600654603
ag_news,tda_h1_n_features,subtle_gradual,200,456,0.5260416666666666,0.0,0.1,1.2667068600654603
ag_news,tda_h1_total_persistence,subtle_gradual,200,456,0.19791666666666669,10.0,0.1,1.2667068600654603
ag_news,tda_pe_h0,subtle_gradual,200,456,0.47916666666666663,10.0,0.1,1.2667068600654603
ag_news,tda_pe_h1,subtle_gradual,200,456,0.5,0.0,0.1,1.2667068600654603
ag_news,tda_phd,subtle_gradual,200,456,0.4479166666666667,10.0,0.1,1.2667068600654603
ag_news,tda_wass_h0,subtle_gradual,200,456,0.6041666666666666,9.0,0.1,1.2667068600654603
ag_news,tda_wass_h1,subtle_gradual,200,456,0.4270833333333333,0.0,0.1,1.2667068600654603
ag_news,centroid,subtle_gradual,200,789,1.0,1.0,0.1,1.564793622493744
ag_news,covariance,subtle_gradual,200,789,1.0,0.0,0.1,1.564793622493744
ag_news,mmd,subtle_gradual,200,789,1.0,1.0,0.1,1.564793622493744
ag_news,knn,subtle_gradual,200,789,0.7604166666666667,5.0,0.1,1.564793622493744
ag_news,energy,subtle_gradual,200,789,0.9895833333333333,2.0,0.1,1.564793622493744
ag_news,tda_bottleneck_h0,subtle_gradual,200,789,0.875,2.0,0.1,1.564793622493744
ag_news,tda_h0_max_lifetime,subtle_gradual,200,789,0.37500000000000006,0.0,0.1,1.564793622493744
ag_news,tda_h0_mean_lifetime,subtle_gradual,200,789,0.9270833333333334,2.0,0.1,1.564793622493744
ag_news,tda_h0_std_lifetime,subtle_gradual,200,789,0.8020833333333333,2.0,0.1,1.564793622493744
ag_news,tda_h0_total_persistence,subtle_gradual,200,789,0.96875,2.0,0.1,1.564793622493744
ag_news,tda_h1_max_lifetime,subtle_gradual,200,789,0.29166666666666663,10.0,0.1,1.564793622493744
ag_news,tda_h1_n_features,subtle_gradual,200,789,0.7135416666666667,2.0,0.0,1.564793622493744
ag_news,tda_h1_total_persistence,subtle_gradual,200,789,0.7395833333333334,2.0,0.1,1.564793622493744
ag_news,tda_pe_h0,subtle_gradual,200,789,0.8125,2.0,0.1,1.564793622493744
ag_news,tda_pe_h1,subtle_gradual,200,789,0.71875,2.0,0.1,1.564793622493744
ag_news,tda_phd,subtle_gradual,200,789,0.84375,0.0,0.1,1.564793622493744
ag_news,tda_wass_h0,subtle_gradual,200,789,0.9791666666666667,2.0,0.1,1.564793622493744
ag_news,tda_wass_h1,subtle_gradual,200,789,0.8020833333333334,2.0,0.1,1.564793622493744
ag_news,centroid,subtle_gradual,200,1011,1.0,0.0,0.1,1.5851309180259705
ag_news,covariance,subtle_gradual,200,1011,1.0,0.0,0.1,1.5851309180259705
ag_news,mmd,subtle_gradual,200,1011,1.0,0.0,0.1,1.5851309180259705
ag_news,knn,subtle_gradual,200,1011,0.6770833333333334,8.0,0.1,1.5851309180259705
ag_news,energy,subtle_gradual,200,1011,0.8958333333333333,4.0,0.1,1.5851309180259705
ag_news,tda_bottleneck_h0,subtle_gradual,200,1011,0.8333333333333333,4.0,0.1,1.5851309180259705
ag_news,tda_h0_max_lifetime,subtle_gradual,200,1011,0.6979166666666667,1.0,0.1,1.5851309180259705
ag_news,tda_h0_mean_lifetime,subtle_gradual,200,1011,0.6770833333333334,8.0,0.1,1.5851309180259705
ag_news,tda_h0_std_lifetime,subtle_gradual,200,1011,0.6354166666666666,7.0,0.1,1.5851309180259705
ag_news,tda_h0_total_persistence,subtle_gradual,200,1011,0.6979166666666667,8.0,0.1,1.5851309180259705
ag_news,tda_h1_max_lifetime,subtle_gradual,200,1011,0.53125,10.0,0.1,1.5851309180259705
ag_news,tda_h1_n_features,subtle_gradual,200,1011,0.5,10.0,0.1,1.5851309180259705
ag_news,tda_h1_total_persistence,subtle_gradual,200,1011,0.5,10.0,0.1,1.5851309180259705
ag_news,tda_pe_h0,subtle_gradual,200,1011,0.84375,3.0,0.1,1.5851309180259705
ag_news,tda_pe_h1,subtle_gradual,200,1011,0.53125,10.0,0.1,1.5851309180259705
ag_news,tda_phd,subtle_gradual,200,1011,0.6041666666666666,4.0,0.1,1.5851309180259705
ag_news,tda_wass_h0,subtle_gradual,200,1011,0.7395833333333334,9.0,0.1,1.5851309180259705
ag_news,tda_wass_h1,subtle_gradual,200,1011,0.6875,2.0,0.1,1.5851309180259705
ag_news,centroid,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,covariance,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,mmd,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,knn,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,energy,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_bottleneck_h0,rotation_drift,200,42,0.34500000000000003,10.0,0.1,1.7119890213012696
ag_news,tda_h0_max_lifetime,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_h0_mean_lifetime,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_h0_std_lifetime,rotation_drift,200,42,0.49,5.0,0.1,1.7119890213012696
ag_news,tda_h0_total_persistence,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_h1_max_lifetime,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_h1_n_features,rotation_drift,200,42,0.35,10.0,0.1,1.7119890213012696
ag_news,tda_h1_total_persistence,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_pe_h0,rotation_drift,200,42,0.51,10.0,0.1,1.7119890213012696
ag_news,tda_pe_h1,rotation_drift,200,42,0.32999999999999996,10.0,0.1,1.7119890213012696
ag_news,tda_phd,rotation_drift,200,42,0.8,0.0,0.1,1.7119890213012696
ag_news,tda_wass_h0,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,tda_wass_h1,rotation_drift,200,42,1.0,0.0,0.1,1.7119890213012696
ag_news,centroid,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,covariance,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,mmd,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,knn,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,energy,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_bottleneck_h0,rotation_drift,200,123,0.61,0.0,0.0,1.809671366214752
ag_news,tda_h0_max_lifetime,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_h0_mean_lifetime,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_h0_std_lifetime,rotation_drift,200,123,0.5800000000000001,3.0,0.1,1.809671366214752
ag_news,tda_h0_total_persistence,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_h1_max_lifetime,rotation_drift,200,123,0.77,0.0,0.1,1.809671366214752
ag_news,tda_h1_n_features,rotation_drift,200,123,0.625,0.0,0.1,1.809671366214752
ag_news,tda_h1_total_persistence,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_pe_h0,rotation_drift,200,123,0.4,10.0,0.1,1.809671366214752
ag_news,tda_pe_h1,rotation_drift,200,123,0.69,0.0,0.1,1.809671366214752
ag_news,tda_phd,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_wass_h0,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,tda_wass_h1,rotation_drift,200,123,1.0,0.0,0.1,1.809671366214752
ag_news,centroid,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,covariance,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,mmd,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,knn,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,energy,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_bottleneck_h0,rotation_drift,200,456,0.67,3.0,0.1,1.786153292655945
ag_news,tda_h0_max_lifetime,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_h0_mean_lifetime,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_h0_std_lifetime,rotation_drift,200,456,0.44999999999999996,10.0,0.1,1.786153292655945
ag_news,tda_h0_total_persistence,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_h1_max_lifetime,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_h1_n_features,rotation_drift,200,456,0.52,0.0,0.1,1.786153292655945
ag_news,tda_h1_total_persistence,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_pe_h0,rotation_drift,200,456,0.65,6.0,0.1,1.786153292655945
ag_news,tda_pe_h1,rotation_drift,200,456,0.44000000000000006,6.0,0.1,1.786153292655945
ag_news,tda_phd,rotation_drift,200,456,0.98,0.0,0.1,1.786153292655945
ag_news,tda_wass_h0,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,tda_wass_h1,rotation_drift,200,456,1.0,0.0,0.1,1.786153292655945
ag_news,centroid,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,covariance,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,mmd,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,knn,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,energy,rotation_drift,200,789,0.9500000000000001,1.0,0.1,1.747095513343811
ag_news,tda_bottleneck_h0,rotation_drift,200,789,0.27999999999999997,10.0,0.1,1.747095513343811
ag_news,tda_h0_max_lifetime,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,tda_h0_mean_lifetime,rotation_drift,200,789,1.0,0.0,0.1,1.747095513343811
ag_news,tda_h0_std_lifetime,rotation_drift,200,789,0.36,10.0,0.1,1.747095513343811
